gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene,description,Regulation
ENSMUSG00000101878,585.7896733,0.527694838,0.32727268,1.612401126,0.10687468,0.550239728,Gm8203,predicted pseudogene 8203 [Source:MGI Symbol;Acc:MGI:3646499],Not Significant
ENSMUSG00000028896,172.6676726,0.548847293,0.34047293,1.612014479,0.106958789,0.550239728,Rcc1,regulator of chromosome condensation 1 [Source:MGI Symbol;Acc:MGI:1913989],Not Significant
ENSMUSG00000097271,13.67212303,-0.975329678,0.605056479,-1.611964687,0.106969624,0.550239728,Gm9903,predicted gene 9903 [Source:MGI Symbol;Acc:MGI:3646113],Not Significant
ENSMUSG00000035024,321.6649232,-0.290097333,0.179970647,-1.611914713,0.1069805,0.550239728,Ncapd3,"non-SMC condensin II complex, subunit D3 [Source:MGI Symbol;Acc:MGI:2142989]",Not Significant
ENSMUSG00000120717,18.59473668,-1.163350652,0.721788733,-1.611760615,0.107014042,0.550239728,-,novel transcript,Not Significant
ENSMUSG00000030748,957.6954178,0.984888328,0.611090974,1.611688555,0.10702973,0.550239728,Il4ra,"interleukin 4 receptor, alpha [Source:MGI Symbol;Acc:MGI:105367]",Not Significant
ENSMUSG00000037736,2028.963178,-0.696650008,0.432270478,-1.611606721,0.107047547,0.550239728,Limch1,LIM and calponin homology domains 1 [Source:MGI Symbol;Acc:MGI:1924819],Not Significant
ENSMUSG00000029310,1069.527214,-0.318054613,0.197383443,-1.611354068,0.107102572,0.55035117,Nudt9,nudix (nucleoside diphosphate linked moiety X)-type motif 9 [Source:MGI Symbol;Acc:MGI:1921417],Not Significant
ENSMUSG00000087404,32.86140217,-1.151948052,0.714987926,-1.611143363,0.107148479,0.550403766,Gm11752,predicted gene 11752 [Source:MGI Symbol;Acc:MGI:3651700],Not Significant
ENSMUSG00000031865,2241.563582,-0.466929655,0.289879973,-1.610768932,0.107230095,0.550403766,Dctn1,dynactin 1 [Source:MGI Symbol;Acc:MGI:107745],Not Significant
ENSMUSG00000039849,711.9820907,-0.280747105,0.174304164,-1.610673536,0.107250897,0.550403766,Pcif1,phosphorylated CTD interacting factor 1 [Source:MGI Symbol;Acc:MGI:2443858],Not Significant
ENSMUSG00000045817,805.0374277,0.685188325,0.425414738,1.610636078,0.107259066,0.550403766,Zfp36l2,"zinc finger protein 36, C3H type-like 2 [Source:MGI Symbol;Acc:MGI:107945]",Not Significant
ENSMUSG00000025870,60.93957244,-0.594186656,0.368992669,-1.610293934,0.107333703,0.550403766,Arl10,ADP-ribosylation factor-like 10 [Source:MGI Symbol;Acc:MGI:1930788],Not Significant
ENSMUSG00000121510,114.3082383,1.197489643,0.743663047,1.610258366,0.107341464,0.550403766,-,novel transcript,Not Significant
ENSMUSG00000107176,6515.224724,0.54095669,0.335957784,1.610192456,0.107355848,0.550403766,Gm9794,predicted pseudogene 9794 [Source:MGI Symbol;Acc:MGI:3642653],Not Significant
ENSMUSG00000121377,111.5604494,-0.581499835,0.361161251,-1.610083679,0.10737959,0.550403766,Gm5113,predicted gene 5113 [Source:NCBI gene (formerly Entrezgene);Acc:330503],Not Significant
ENSMUSG00000024268,15.22092327,1.229454709,0.763771464,1.609715427,0.107459996,0.550644901,Celf4,"CUGBP, Elav-like family member 4 [Source:MGI Symbol;Acc:MGI:1932407]",Not Significant
ENSMUSG00000037820,8403.570983,0.400033097,0.248543543,1.60950911,0.107505065,0.55070487,Tgm2,"transglutaminase 2, C polypeptide [Source:MGI Symbol;Acc:MGI:98731]",Not Significant
ENSMUSG00000030400,247.6903695,0.315197184,0.195892505,1.609031357,0.107609485,0.551068742,Ercc2,"excision repair cross-complementing rodent repair deficiency, complementation group 2 [Source:MGI Symbol;Acc:MGI:95413]",Not Significant
ENSMUSG00000053470,570.1918782,0.462227835,0.287304463,1.608843211,0.10765063,0.55110845,Kdm3a,lysine (K)-specific demethylase 3A [Source:MGI Symbol;Acc:MGI:98847],Not Significant
ENSMUSG00000031147,485.9616389,-0.781427403,0.485845272,-1.608387378,0.107750364,0.551447988,Magix,"MAGI family member, X-linked [Source:MGI Symbol;Acc:MGI:1859644]",Not Significant
ENSMUSG00000046442,263.1460568,0.479980726,0.298499818,1.60797661,0.107840302,0.551526186,Ppm1e,protein phosphatase 1E (PP2C domain containing) [Source:MGI Symbol;Acc:MGI:2444096],Not Significant
ENSMUSG00000078184,49.85646632,0.55446075,0.344866681,1.607753899,0.107889089,0.551526186,Rbm8a2,RNA binding motif protein 8A2 [Source:MGI Symbol;Acc:MGI:3612447],Not Significant
ENSMUSG00000062328,97.83311975,0.723463375,0.450008306,1.607666714,0.107908192,0.551526186,Rpl17,ribosomal protein L17 [Source:MGI Symbol;Acc:MGI:2448270],Not Significant
ENSMUSG00000030604,144.7342486,0.356127403,0.221527083,1.607602094,0.107922353,0.551526186,Zfp626,zinc finger protein 626 [Source:MGI Symbol;Acc:MGI:1918413],Not Significant
ENSMUSG00000043384,536.3728467,0.410191419,0.255164815,1.607554782,0.107932722,0.551526186,Gprasp1,G protein-coupled receptor associated sorting protein 1 [Source:MGI Symbol;Acc:MGI:1917418],Not Significant
ENSMUSG00000120104,12.39467018,-1.123110952,0.69891327,-1.606938945,0.108067762,0.552045315,-,novel transcript,Not Significant
ENSMUSG00000040794,71.42765721,-0.528242741,0.328862635,-1.606271688,0.108214228,0.552417925,C1qtnf4,C1q and tumor necrosis factor related protein 4 [Source:MGI Symbol;Acc:MGI:1914695],Not Significant
ENSMUSG00000018585,950.8654188,0.810671922,0.50470438,1.6062312,0.108223121,0.552417925,Atox1,antioxidant 1 copper chaperone [Source:MGI Symbol;Acc:MGI:1333855],Not Significant
ENSMUSG00000029192,303.5079386,0.488736888,0.304292588,1.606141282,0.108242871,0.552417925,Tbc1d14,"TBC1 domain family, member 14 [Source:MGI Symbol;Acc:MGI:1098708]",Not Significant
ENSMUSG00000120396,59.48441193,-0.792982848,0.49378324,-1.605933098,0.10828861,0.552417925,-,novel transcript,Not Significant
ENSMUSG00000035278,298.8814548,0.424133554,0.264118674,1.605844627,0.108308052,0.552417925,Plekhj1,"pleckstrin homology domain containing, family J member 1 [Source:MGI Symbol;Acc:MGI:1925920]",Not Significant
ENSMUSG00000004035,477.6691954,-0.642672721,0.400297126,-1.605489221,0.108386183,0.552645646,Gstm7,"glutathione S-transferase, mu 7 [Source:MGI Symbol;Acc:MGI:1915562]",Not Significant
ENSMUSG00000028212,27.21678464,1.034225751,0.644253222,1.605309395,0.108425733,0.552676565,Ccne2,cyclin E2 [Source:MGI Symbol;Acc:MGI:1329034],Not Significant
ENSMUSG00000030761,180.3698176,0.919280252,0.57272788,1.605090803,0.108473823,0.552750988,Myo7a,myosin VIIA [Source:MGI Symbol;Acc:MGI:104510],Not Significant
ENSMUSG00000028184,630.2473774,-0.535991511,0.334038398,-1.604580535,0.108586148,0.553053036,Adgrl2,adhesion G protein-coupled receptor L2 [Source:MGI Symbol;Acc:MGI:2139714],Not Significant
ENSMUSG00000038624,29.25119353,-0.614777306,0.383154096,-1.604517117,0.108600114,0.553053036,Nepn,nephrocan [Source:MGI Symbol;Acc:MGI:1913900],Not Significant
ENSMUSG00000022892,3654.267814,-0.378037472,0.235686885,-1.60398179,0.108718067,0.553219974,App,amyloid beta (A4) precursor protein [Source:MGI Symbol;Acc:MGI:88059],Not Significant
ENSMUSG00000003847,908.7262413,-0.657211499,0.409761067,-1.603889565,0.108738397,0.553219974,Nfat5,nuclear factor of activated T cells 5 [Source:MGI Symbol;Acc:MGI:1859333],Not Significant
ENSMUSG00000025185,15.5925706,1.375296545,0.857509288,1.603826995,0.108752192,0.553219974,Loxl4,lysyl oxidase-like 4 [Source:MGI Symbol;Acc:MGI:1914823],Not Significant
ENSMUSG00000026915,157.7665769,-0.460131464,0.286907934,-1.603759983,0.108766969,0.553219974,Strbp,spermatid perinuclear RNA binding protein [Source:MGI Symbol;Acc:MGI:104626],Not Significant
ENSMUSG00000039183,299.0863339,0.3559016,0.221975655,1.603336187,0.108860451,0.553274656,Nubp2,nucleotide binding protein 2 [Source:MGI Symbol;Acc:MGI:1347072],Not Significant
ENSMUSG00000044595,66.75079961,-0.610013955,0.380505839,-1.603165821,0.108898049,0.553274656,Dnd1,DND microRNA-mediated repression inhibitor 1 [Source:MGI Symbol;Acc:MGI:2447763],Not Significant
ENSMUSG00000047832,157.7279947,0.610779272,0.380984033,1.603162386,0.108898808,0.553274656,Cdca4,cell division cycle associated 4 [Source:MGI Symbol;Acc:MGI:1919213],Not Significant
ENSMUSG00000042292,255.7016197,0.620709495,0.387192403,1.603103498,0.108911806,0.553274656,Mrtfa,myocardin related transcription factor A [Source:MGI Symbol;Acc:MGI:2384495],Not Significant
ENSMUSG00000026179,1622.265501,-0.393618848,0.24563515,-1.602453262,0.109055415,0.553781435,Pnkd,paroxysmal nonkinesiogenic dyskinesia [Source:MGI Symbol;Acc:MGI:1930773],Not Significant
ENSMUSG00000029202,392.6905498,-0.430791728,0.268856621,-1.602310281,0.109087013,0.553781435,Pds5a,PDS5 cohesin associated factor A [Source:MGI Symbol;Acc:MGI:1918771],Not Significant
ENSMUSG00000030159,14.39672254,2.362699729,1.474676327,1.602181906,0.10911539,0.553781435,Clec1b,"C-type lectin domain family 1, member b [Source:MGI Symbol;Acc:MGI:1913287]",Not Significant
ENSMUSG00000056941,294.4346289,0.547487926,0.341743275,1.602044478,0.109145774,0.553781435,Commd7,COMM domain containing 7 [Source:MGI Symbol;Acc:MGI:1914197],Not Significant
ENSMUSG00000021508,708.378116,1.025285907,0.640085969,1.601794067,0.109201156,0.55378451,Cxcl14,chemokine (C-X-C motif) ligand 14 [Source:MGI Symbol;Acc:MGI:1888514],Not Significant
ENSMUSG00000026457,3239.807784,-0.348030347,0.217282899,-1.601738329,0.109213486,0.55378451,Adipor1,adiponectin receptor 1 [Source:MGI Symbol;Acc:MGI:1919924],Not Significant
ENSMUSG00000004460,989.1557637,0.299285721,0.186872671,1.601548903,0.109255398,0.553826886,Dnajb11,DnaJ heat shock protein family (Hsp40) member B11 [Source:MGI Symbol;Acc:MGI:1915088],Not Significant
ENSMUSG00000051413,176.3465602,0.653144806,0.407889839,1.601277463,0.109315478,0.553927063,Plagl2,pleiomorphic adenoma gene-like 2 [Source:MGI Symbol;Acc:MGI:1933165],Not Significant
ENSMUSG00000027367,1050.122332,0.656157168,0.409827719,1.601056096,0.109364495,0.553927063,Stard7,START domain containing 7 [Source:MGI Symbol;Acc:MGI:2139090],Not Significant
ENSMUSG00000026500,673.1713414,0.262500597,0.163966111,1.600944212,0.109389276,0.553927063,Cox20,cytochrome c oxidase assembly protein 20 [Source:MGI Symbol;Acc:MGI:1913609],Not Significant
ENSMUSG00000084383,12.43518114,1.139891989,0.712117533,1.600707658,0.109441684,0.553927063,Gm13370,predicted gene 13370 [Source:MGI Symbol;Acc:MGI:3651012],Not Significant
ENSMUSG00000025732,1281.395025,-0.638768917,0.399127122,-1.600414708,0.109506614,0.553927063,Mcrip2,MAPK regulated corepressor interacting protein 2 [Source:MGI Symbol;Acc:MGI:1915491],Not Significant
ENSMUSG00000021660,1199.799294,0.346371539,0.216443431,1.60028668,0.109535001,0.553927063,Btf3,basic transcription factor 3 [Source:MGI Symbol;Acc:MGI:1202875],Not Significant
ENSMUSG00000106547,8.346786093,1.149844742,0.718532109,1.600269116,0.109538895,0.553927063,B230303O12Rik,RIKEN cDNA B230303O12 gene [Source:MGI Symbol;Acc:MGI:2442644],Not Significant
ENSMUSG00000034278,119.7312409,-0.373343798,0.233327957,-1.600081716,0.109580457,0.553927063,Dnajc17,DnaJ heat shock protein family (Hsp40) member C17 [Source:MGI Symbol;Acc:MGI:1916658],Not Significant
ENSMUSG00000037214,114.3175844,0.503621732,0.314783728,1.599897602,0.109621301,0.553927063,Thap1,"THAP domain containing, apoptosis associated protein 1 [Source:MGI Symbol;Acc:MGI:1921004]",Not Significant
ENSMUSG00000089812,11.67902976,1.295091644,0.809546567,1.599774116,0.109648703,0.553927063,Gm15867,predicted gene 15867 [Source:MGI Symbol;Acc:MGI:3801862],Not Significant
ENSMUSG00000040963,9.990718726,1.379906786,0.862581307,1.59974112,0.109656026,0.553927063,Asgr2,asialoglycoprotein receptor 2 [Source:MGI Symbol;Acc:MGI:88082],Not Significant
ENSMUSG00000121066,182.4019597,0.661064829,0.413257832,1.599642592,0.109677894,0.553927063,-,"novel transcript, antisense to Limd2",Not Significant
ENSMUSG00000032220,357.4607861,0.721035305,0.450942277,1.598952552,0.109831146,0.554531373,Myo1e,myosin IE [Source:MGI Symbol;Acc:MGI:106621],Not Significant
ENSMUSG00000001604,1187.976594,-0.497445259,0.311156198,-1.598699501,0.109887388,0.554645672,Tcea3,"transcription elongation factor A (SII), 3 [Source:MGI Symbol;Acc:MGI:1196908]",Not Significant
ENSMUSG00000000957,470.9387097,1.260048928,0.788544486,1.597942728,0.110055724,0.555053768,Mmp14,matrix metallopeptidase 14 (membrane-inserted) [Source:MGI Symbol;Acc:MGI:101900],Not Significant
ENSMUSG00000063894,241.3339953,-0.39386662,0.246544127,-1.597550204,0.110143116,0.555053768,Zkscan8,zinc finger with KRAB and SCAN domains 8 [Source:MGI Symbol;Acc:MGI:1913815],Not Significant
ENSMUSG00000021456,401.0790182,-1.008540346,0.631313188,-1.597527766,0.110148114,0.555053768,Fbp2,fructose bisphosphatase 2 [Source:MGI Symbol;Acc:MGI:95491],Not Significant
ENSMUSG00000004044,6104.382139,-0.425855728,0.266589345,-1.59742216,0.110171636,0.555053768,Cavin1,caveolae associated 1 [Source:MGI Symbol;Acc:MGI:1277968],Not Significant
ENSMUSG00000030779,1163.553321,0.318155843,0.199168521,1.597420318,0.110172046,0.555053768,Rbbp6,"retinoblastoma binding protein 6, ubiquitin ligase [Source:MGI Symbol;Acc:MGI:894835]",Not Significant
ENSMUSG00000057133,859.824138,-0.307125945,0.19228848,-1.597214485,0.110217905,0.555053768,Chd6,chromodomain helicase DNA binding protein 6 [Source:MGI Symbol;Acc:MGI:1918639],Not Significant
ENSMUSG00000044296,20.56103496,-0.75548667,0.473028092,-1.597128548,0.110237056,0.555053768,Zfp879,zinc finger protein 879 [Source:MGI Symbol;Acc:MGI:3053099],Not Significant
ENSMUSG00000032058,147.0207135,0.950626326,0.595210021,1.597127557,0.110237277,0.555053768,Ppp2r1b,"protein phosphatase 2, regulatory subunit A, beta [Source:MGI Symbol;Acc:MGI:1920949]",Not Significant
ENSMUSG00000020189,781.0641989,0.554622949,0.347364422,1.596660203,0.110341471,0.555306662,Osbpl8,oxysterol binding protein-like 8 [Source:MGI Symbol;Acc:MGI:2443807],Not Significant
ENSMUSG00000030245,327.0803907,0.518141878,0.3245282,1.596600477,0.110354793,0.555306662,Golt1b,golgi transport 1B [Source:MGI Symbol;Acc:MGI:1914214],Not Significant
ENSMUSG00000020167,497.699243,-0.3754741,0.235272206,-1.595913547,0.110508097,0.555486372,Tcf3,transcription factor 3 [Source:MGI Symbol;Acc:MGI:98510],Not Significant
ENSMUSG00000027646,244.2468869,1.215185018,0.761462124,1.595857468,0.110520619,0.555486372,Src,Rous sarcoma oncogene [Source:MGI Symbol;Acc:MGI:98397],Not Significant
ENSMUSG00000055313,22.47752052,-0.753775587,0.472344861,-1.595816213,0.110529833,0.555486372,Pgbd1,piggyBac transposable element derived 1 [Source:MGI Symbol;Acc:MGI:2441675],Not Significant
ENSMUSG00000104467,11.31975272,0.947483985,0.593780307,1.595681052,0.110560021,0.555486372,Gm37660,"predicted gene, 37660 [Source:MGI Symbol;Acc:MGI:5610888]",Not Significant
ENSMUSG00000035958,274.6397914,0.435684084,0.273049514,1.595622997,0.11057299,0.555486372,Tdp2,tyrosyl-DNA phosphodiesterase 2 [Source:MGI Symbol;Acc:MGI:1860486],Not Significant
ENSMUSG00000029213,455.1095628,0.335415386,0.210221141,1.59553594,0.11059244,0.555486372,Commd8,COMM domain containing 8 [Source:MGI Symbol;Acc:MGI:1343485],Not Significant
ENSMUSG00000038065,539.9860207,-0.606646541,0.380272871,-1.595292713,0.110646794,0.555590307,Mturn,"maturin, neural progenitor differentiation regulator homolog (Xenopus) [Source:MGI Symbol;Acc:MGI:1915485]",Not Significant
ENSMUSG00000075701,548.6384434,0.309431462,0.19398431,1.595136545,0.110681705,0.555596575,Selenos,selenoprotein S [Source:MGI Symbol;Acc:MGI:95994],Not Significant
ENSMUSG00000024887,370.2230155,-0.396637087,0.248706614,-1.594799112,0.110757166,0.555686498,Asah2,N-acylsphingosine amidohydrolase 2 [Source:MGI Symbol;Acc:MGI:1859310],Not Significant
ENSMUSG00000065862,17.98485918,1.254186896,0.786497317,1.594648664,0.110790824,0.555686498,Gm24029,"predicted gene, 24029 [Source:MGI Symbol;Acc:MGI:5453806]",Not Significant
ENSMUSG00000025574,69.29111954,1.117240778,0.700638005,1.594604874,0.110800622,0.555686498,Tk1,thymidine kinase 1 [Source:MGI Symbol;Acc:MGI:98763],Not Significant
ENSMUSG00000083619,376.8908858,0.701312726,0.439997699,1.593900893,0.110958234,0.55626276,Gm14414,predicted gene 14414 [Source:MGI Symbol;Acc:MGI:3652253],Not Significant
ENSMUSG00000026042,1521.068439,1.18278435,0.742120268,1.593790658,0.110982931,0.55626276,Col5a2,"collagen, type V, alpha 2 [Source:MGI Symbol;Acc:MGI:88458]",Not Significant
ENSMUSG00000027284,312.6347757,-0.337370371,0.211833445,-1.592620895,0.111245263,0.557408339,Cdan1,"congenital dyserythropoietic anemia, type I (human) [Source:MGI Symbol;Acc:MGI:1916218]",Not Significant
ENSMUSG00000020032,538.9270753,0.66768546,0.419297394,1.59239115,0.111296843,0.557428276,Nuak1,"NUAK family, SNF1-like kinase, 1 [Source:MGI Symbol;Acc:MGI:1925226]",Not Significant
ENSMUSG00000008859,761.6873024,0.293274437,0.184182633,1.592302334,0.111316789,0.557428276,Rala,v-ral simian leukemia viral oncogene A (ras related) [Source:MGI Symbol;Acc:MGI:1927243],Not Significant
ENSMUSG00000069713,14.62390417,-0.980848695,0.616115966,-1.591987142,0.111387594,0.557545981,4933406P04Rik,RIKEN cDNA 4933406P04 gene [Source:MGI Symbol;Acc:MGI:1921670],Not Significant
ENSMUSG00000012117,480.0518637,0.526795849,0.33092333,1.591896977,0.111407855,0.557545981,Dhdds,dehydrodolichyl diphosphate synthase [Source:MGI Symbol;Acc:MGI:1914672],Not Significant
ENSMUSG00000030225,136.5197121,0.666290023,0.41866257,1.591472636,0.111503249,0.557731336,Dera,deoxyribose-phosphate aldolase (putative) [Source:MGI Symbol;Acc:MGI:1913762],Not Significant
ENSMUSG00000053192,167.4333009,0.398194905,0.250211761,1.591431608,0.111512476,0.557731336,Mllt11,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 11 [Source:MGI Symbol;Acc:MGI:1929671]",Not Significant
ENSMUSG00000108950,6.909453093,-2.219665235,1.395102728,-1.591040711,0.111600414,0.558002071,9130015G15Rik,RIKEN cDNA 9130015G15 gene [Source:MGI Symbol;Acc:MGI:1921817],Not Significant
ENSMUSG00000032060,12520.93447,0.331550834,0.208474788,1.59036417,0.111752742,0.558594489,Cryab,"crystallin, alpha B [Source:MGI Symbol;Acc:MGI:88516]",Not Significant
ENSMUSG00000089847,473.4234207,0.525538922,0.330511868,1.5900758,0.11181772,0.558618972,Timm10b,translocase of inner mitochondrial membrane 10B [Source:MGI Symbol;Acc:MGI:1315196],Not Significant
ENSMUSG00000066677,24.20992825,1.173602965,0.738155266,1.589913422,0.111854322,0.558618972,Ifi208,interferon activated gene 208 [Source:MGI Symbol;Acc:MGI:2442822],Not Significant
ENSMUSG00000002257,140.8406678,1.043803588,0.656524884,1.589891889,0.111859176,0.558618972,Def6,differentially expressed in FDCP 6 [Source:MGI Symbol;Acc:MGI:1346328],Not Significant
ENSMUSG00000036992,132.1477468,0.461154263,0.29025393,1.588795931,0.112106472,0.559637779,Nxt1,NTF2-related export protein 1 [Source:MGI Symbol;Acc:MGI:1929619],Not Significant
ENSMUSG00000069678,95.14814398,0.510418325,0.321283057,1.588687339,0.112130999,0.559637779,Pcgf1,polycomb group ring finger 1 [Source:MGI Symbol;Acc:MGI:1917087],Not Significant
ENSMUSG00000044475,413.8913879,-0.362694949,0.228357741,-1.588275255,0.11222411,0.559933175,Ascc1,activating signal cointegrator 1 complex subunit 1 [Source:MGI Symbol;Acc:MGI:1916340],Not Significant
ENSMUSG00000020538,589.1927354,-0.482556517,0.303871429,-1.58802859,0.112279874,0.560042106,Srebf1,sterol regulatory element binding transcription factor 1 [Source:MGI Symbol;Acc:MGI:107606],Not Significant
ENSMUSG00000078789,110.334363,-0.394801882,0.248740063,-1.587206653,0.112465848,0.560567876,Dph1,diphthamide biosynthesis 1 [Source:MGI Symbol;Acc:MGI:2151233],Not Significant
ENSMUSG00000105558,58.49030285,0.671129626,0.422849573,1.587159287,0.112476573,0.560567876,Gm5855,predicted gene 5855 [Source:MGI Symbol;Acc:MGI:3645472],Not Significant
ENSMUSG00000072919,29.10879256,1.477088744,0.930694308,1.587082603,0.112493938,0.560567876,Noxred1,NADP+ dependent oxidoreductase domain containing 1 [Source:MGI Symbol;Acc:MGI:1918525],Not Significant
ENSMUSG00000028889,245.5266516,0.321432328,0.202546254,1.58695765,0.112522237,0.560567876,Yrdc,yrdC domain containing (E.coli) [Source:MGI Symbol;Acc:MGI:2387201],Not Significant
ENSMUSG00000028277,839.0805,0.24723619,0.155809105,1.586789102,0.112560418,0.560567876,Ube2j1,ubiquitin-conjugating enzyme E2J 1 [Source:MGI Symbol;Acc:MGI:1926245],Not Significant
ENSMUSG00000027318,38.23269197,-0.66029666,0.416154404,-1.586662674,0.112589064,0.560567876,Adam33,a disintegrin and metallopeptidase domain 33 [Source:MGI Symbol;Acc:MGI:1341813],Not Significant
ENSMUSG00000011884,450.6159922,0.659054236,0.415440577,1.586398327,0.11264898,0.560635634,Gltp,glycolipid transfer protein [Source:MGI Symbol;Acc:MGI:1929253],Not Significant
